     2.800000    3.000000    2.796163    0.146541    0.000000    0.071961    0.000000
     2.900000    3.000000    2.896026    0.151774    0.000000    0.066140    0.000000
     3.000000    3.000000    2.995889    0.157008    0.000000    0.061776    0.000000
     3.100000    3.000000    3.095752    0.162241    0.000000    0.058439    0.000000
     3.200000    3.000000    3.195615    0.167475    0.000000    0.055840    0.000000
     3.300000    3.000000    3.295477    0.172709    0.000000    0.053782    0.000000
     3.400000    3.000000    3.395340    0.177942    0.000000    0.052129    0.000000
     3.500000    3.000000    3.495203    0.183176    0.000000    0.050786    0.000000
     3.600000    3.000000    3.595066    0.188409    0.000000    0.049681    0.000000
     3.700000    3.000000    3.694929    0.193643    0.000000    0.048765    0.000000
     3.800000    3.000000    3.794792    0.198877    0.000000    0.047999    0.000000
     3.900000    3.000000    3.894655    0.204110    0.000000    0.047353    0.000000
     4.000000    3.000000    3.994518    0.209344    0.000000    0.046805    0.000000
     4.100000    3.000000    4.094381    0.214577    0.000000    0.046337    0.000000
     4.200000    3.000000    4.194244    0.219811    0.000000    0.045934    0.000000
     4.300000    3.000000    4.294107    0.225045    0.000000    0.045586    0.000000
     4.400000    3.000000    4.393970    0.230278    0.000000    0.045281    0.000000
     4.500000    3.000000    4.493833    0.235512    0.000000    0.045013    0.000000
     4.600000    3.000000    4.593696    0.240745    0.000000    0.044774    0.000000
     4.700000    3.000000    4.693559    0.245979    0.000000    0.044559    0.000000
     4.800000    3.000000    4.793422    0.251213    0.000000    0.044363    0.000000
     4.900000    3.000000    4.893285    0.256446    0.000000    0.044182    0.000000
     5.000000    3.000000    4.993148    0.261680    0.000000    0.044011    0.000000

     0.100000    5.000000    0.099619    0.008716    0.177150    0.136139    0.171707
     0.200000    5.000000    0.199239    0.017431    0.177106    0.136453    0.175650
     0.300000    5.000000    0.298858    0.026147    0.176514    0.136552    0.179521
     0.400000    5.000000    0.398478    0.034862    0.175358    0.136452    0.183675
     0.500000    5.000000    0.498097    0.043578    0.173630    0.136175    0.188201
