     1.900000    3.000000    1.897396    0.099438    0.000000    0.000000    0.000000    0.000000
     2.000000    3.000000    1.997259    0.104672    0.000000    0.000000    0.000000    0.000000
     2.100000    3.000000    2.097122    0.109906    0.000000    0.000000    0.000000    0.000000
     2.200000    3.000000    2.196985    0.115139    0.000000    0.000000    0.000000    0.000000
     2.300000    3.000000    2.296848    0.120373    0.000000    0.000000    0.000000    0.000000
     2.400000    3.000000    2.396711    0.125606    0.000000    0.000000    0.000000    0.000000
     2.500000    3.000000    2.496574    0.130840    0.000000    0.000000    0.000000    0.000000
     2.600000    3.000000    2.596437    0.136073    0.000000    0.000000    0.000000    0.000000
     2.700000    3.000000    2.696300    0.141307    0.000000    0.000000    0.000000    0.000000
     2.800000    3.000000    2.796163    0.146541    0.043834    0.000000    0.000000    0.086913
     2.900000    3.000000    2.896026    0.151774    0.047956    0.000000    0.000000    0.087542
     3.000000    3.000000    2.995889    0.157008    0.050688    0.000000    0.000000    0.088709
     3.100000    3.000000    3.095752    0.162241    0.052470    0.000000    0.000000    0.090306
     3.200000    3.000000    3.195615    0.167475    0.053594    0.000000    0.000000    0.092252
     3.300000    3.000000    3.295477    0.172709    0.054255    0.000000    0.000000    0.094482
     3.400000    3.000000    3.395340    0.177942    0.054584    0.000000    0.000000    0.096949
     3.500000    3.000000    3.495203    0.183176    0.054671    0.000000    0.000000    0.099615
     3.600000    3.000000    3.595066    0.188409    0.054579    0.000000    0.000000    0.102450
     3.700000    3.000000    3.694929    0.193643    0.054354    0.000000    0.000000    0.105428
     3.800000    3.000000    3.794792    0.198877    0.054026    0.000000    0.000000    0.108527
     3.900000    3.000000    3.894655    0.204110    0.053622    0.000000    0.000000    0.111727
     4.000000    3.000000    3.994518    0.209344    0.053157    0.000000    0.000000    0.115010
     4.100000    3.000000    4.094381    0.214577    0.052646    0.000000    0.000000    0.118357
     4.200000    3.000000    4.194244    0.219811    0.052100    0.000000    0.000000    0.121749
     4.300000    3.000000    4.294107    0.225045    0.051525    0.000000    0.000000    0.125168
     4.400000    3.000000    4.393970    0.230278    0.050929    0.000000    0.000000    0.128593
     4.500000    3.000000    4.493833    0.235512    0.050315    0.000000    0.000000    0.132003
     4.600000    3.000000    4.593696    0.240745    0.049689    0.000000    0.000000    0.135378
     4.700000    3.000000    4.693559    0.245979    0.049053    0.000000    0.000000    0.138693
     4.800000    3.000000    4.793422    0.251213    0.048410    0.000000    0.000000    0.141927
     4.900000    3.000000    4.893285    0.256446    0.047762    0.000000    0.000000    0.145054
     5.000000    3.000000    4.993148    0.261680    0.047110    0.000000    0.000000    0.148051

     0.100000    5.000000    0.099619    0.008716    0.000000    0.000000    0.000000    0.000000
     0.200000    5.000000    0.199239    0.017431    0.000000    0.000000    0.000000    0.000000
     0.300000    5.000000    0.298858    0.026147    0.000000    0.000000    0.000000    0.000000
     0.400000    5.000000    0.398478    0.034862    0.000000    0.000000    0.000000    0.000000
     0.500000    5.000000    0.498097    0.043578    0.000000    0.000000    0.000000    0.000000
     0.600000    5.000000    0.597717    0.052293    0.000000    0.000000    0.000000    0.000000
     0.700000    5.000000    0.697336    0.061009    0.000000    0.000000    0.000000    0.000000
     0.800000    5.000000    0.796956    0.069725    0.000000    0.000000    0.000000    0.000000
     0.900000    5.000000    0.896575    0.078440    0.000000    0.000000    0.000000    0.000000
     1.000000    5.000000    0.996195    0.087156    0.000000    0.000000    0.000000    0.000000
     1.100000    5.000000    1.095814    0.095871    0.000000    0.000000    0.000000    0.000000
     1.200000    5.000000    1.195434    0.104587    0.000000    0.000000    0.000000    0.000000
     1.300000    5.000000    1.295053    0.113302    0.000000    0.000000    0.000000    0.000000
     1.400000    5.000000    1.394673    0.122018    0.000000    0.000000    0.000000    0.000000
     1.500000    5.000000    1.494292    0.130734    0.000000    0.000000    0.000000    0.000000
     1.600000    5.000000    1.593912    0.139449    0.000000    0.000000    0.000000    0.000000
     1.700000    5.000000    1.693531    0.148165    0.000000    0.000000    0.000000    0.000000
     1.800000    5.000000    1.793150    0.156880    0.000000    0.000000    0.000000    0.000000
     1.900000    5.000000    1.892770    0.165596    0.000000    0.000000    0.000000    0.000000
     2.000000    5.000000    1.992389    0.174311    0.000000    0.000000    0.000000    0.000000
     2.100000    5.000000    2.092009    0.183027    0.000000    0.000000    0.000000    0.000000
     2.200000    5.000000    2.191628    0.191743    0.000000    0.000000    0.000000    0.000000
     2.300000    5.000000    2.291248    0.200458    0.000000    0.000000    0.000000    0.000000
     2.400000    5.000000    2.390867    0.209174    0.000000    0.000000    0.000000    0.000000
     2.500000    5.000000    2.490487    0.217889    0.000000    0.000000    0.000000    0.000000
     2.600000    5.000000    2.590106    0.226605    0.000000    0.000000    0.000000    0.000000
     2.700000    5.000000    2.689726    0.235321    0.000000    0.000000    0.000000    0.000000
     2.800000    5.000000    2.789345    0.244036    0.040663    0.000000    0.000000    0.095452
     2.900000    5.000000    2.888965    0.252752    0.045137    0.000000    0.000000    0.095918
     3.000000    5.000000    2.988584    0.261467    0.048120    0.000000    0.000000    0.097037
     3.100000    5.000000    3.088204    0.270183    0.050073    0.000000    0.000000    0.098668
     3.200000    5.000000    3.187823    0.278898    0.051307    0.000000    0.000000    0.100702
     3.300000    5.000000    3.287443    0.287614    0.052034    0.000000    0.000000    0.103061
     3.400000    5.000000    3.387062    0.296330    0.052397    0.000000    0.000000    0.105681
     3.500000    5.000000    3.486681    0.305045    0.052496    0.000000    0.000000    0.108516
     3.600000    5.000000    3.586301    0.313761    0.052399    0.000000    0.000000    0.111528
     3.700000    5.000000    3.685920    0.322476    0.052156    0.000000    0.000000    0.114685
     3.800000    5.000000    3.785540    0.331192    0.051804    0.000000    0.000000    0.117958
     3.900000    5.000000    3.885159    0.339907    0.051369    0.000000    0.000000    0.121321
     4.000000    5.000000    3.984779    0.348623    0.050870    0.000000    0.000000    0.124749
     4.100000    5.000000    4.084398    0.357339    0.050323    0.000000    0.000000    0.128220
     4.200000    5.000000    4.184018    0.366054    0.049738    0.000000    0.000000    0.131707
     4.300000    5.000000    4.283637    0.374770    0.049125    0.000000    0.000000    0.135186
     4.400000    5.000000    4.383257    0.383485    0.048490    0.000000    0.000000    0.138631
     4.500000    5.000000    4.482876    0.392201    0.047840    0.000000    0.000000    0.142017
     4.600000    5.000000    4.582496    0.400916    0.047177    0.000000    0.000000    0.145316
     4.700000    5.000000    4.682115    0.409632    0.046507    0.000000    0.000000    0.148499
     4.800000    5.000000    4.781735    0.418348    0.045831    0.000000    0.000000    0.151540
     4.900000    5.000000    4.881354    0.427063    0.045152    0.000000    0.000000    0.154410
     5.000000    5.000000    4.980973    0.435779    0.044472    0.000000    0.000000    0.157083

     0.100000    7.000000    0.099255    0.012187    0.000000    0.000000    0.000000    0.000000
     0.200000    7.000000    0.198509    0.024374    0.000000    0.000000    0.000000    0.000000
     0.300000    7.000000    0.297764    0.036561    0.000000    0.000000    0.000000    0.000000
     0.400000    7.000000    0.397018    0.048748    0.000000    0.000000    0.000000    0.000000
     0.500000    7.000000    0.496273    0.060935    0.000000    0.000000    0.000000    0.000000
     0.600000    7.000000    0.595528    0.073122    0.000000    0.000000    0.000000    0.000000
     0.700000    7.000000    0.694782    0.085309    0.000000    0.000000    0.000000    0.000000
     0.800000    7.000000    0.794037    0.097495    0.000000    0.000000    0.000000    0.000000
     0.900000    7.000000    0.893292    0.109682    0.000000    0.000000    0.000000    0.000000
     1.000000    7.000000    0.992546    0.121869    0.000000    0.000000    0.000000    0.000000
     1.100000    7.000000    1.091801    0.134056    0.000000    0.000000    0.000000    0.000000
     1.200000    7.000000    1.191055    0.146243    0.000000    0.000000    0.000000    0.000000
     1.300000    7.000000    1.290310    0.158430    0.000000    0.000000    0.000000    0.000000
     1.400000    7.000000    1.389565    0.170617    0.000000    0.000000    0.000000    0.000000
     1.500000    7.000000    1.488819    0.182804    0.000000    0.000000    0.000000    0.000000
     1.600000    7.000000    1.588074    0.194991    0.000000    0.000000    0.000000    0.000000
     1.700000    7.000000    1.687328    0.207178    0.000000    0.000000    0.000000    0.000000
     1.800000    7.000000    1.786583    0.219365    0.000000    0.000000    0.000000    0.000000
     1.900000    7.000000    1.885838    0.231552    0.000000    0.000000    0.000000    0.000000
     2.000000    7.000000    1.985092    0.243739    0.000000    0.000000    0.000000    0.000000
     2.100000    7.000000    2.084347    0.255926    0.000000    0.000000    0.000000    0.000000
     2.200000    7.000000    2.183602    0.268113    0.000000    0.000000    0.000000    0.000000
     2.300000    7.000000    2.282856    0.280299    0.000000    0.000000    0.000000    0.000000
     2.400000    7.000000    2.382111    0.292486    0.000000    0.000000    0.000000    0.000000
     2.500000    7.000000    2.481365    0.304673    0.000000    0.000000    0.000000    0.000000
     2.600000    7.000000    2.580620    0.316860    0.000000    0.000000    0.000000    0.000000
     2.700000    7.000000    2.679875    0.329047    0.000000    0.000000    0.000000    0.000000
     2.800000    7.000000    2.779129    0.341234    0.036655    0.000000    0.000000    0.104771
     2.900000    7.000000    2.878384    0.353421    0.041563    0.000000    0.000000    0.104964
     3.000000    7.000000    2.977638    0.365608    0.044881    0.000000    0.000000    0.105960
     3.100000    7.000000    3.076893    0.377795    0.047078    0.000000    0.000000    0.107574
     3.200000    7.000000    3.176148    0.389982    0.048485    0.000000    0.000000    0.109664
     3.300000    7.000000    3.275402    0.402169    0.049332    0.000000    0.000000    0.112126
     3.400000    7.000000    3.374657    0.414356    0.049777    0.000000    0.000000    0.114882
