#Theta      	 Phi                1.2_2.2         1.2_3.2         2.2_3.2
3.00000000	0.00000000	0.00000000	0.00000186	0.00000000
6.00000000	0.00000000	0.00000000	0.00000125	0.00000000

3.00000000	3.00000000	0.00000056	0.00000185	0.00000009
6.00000000	3.00000000	0.00000061	0.00000124	0.00000009

