#Theta      	 Phi                1.2_2.2         1.2_3.2         2.2_3.2
3.00000000	0.00000000	0.00000048	0.00000000	0.00000794
6.00000000	0.00000000	0.00000102	0.00000000	0.00000804

3.00000000	3.00000000	0.00000048	0.00000002	0.00000794
6.00000000	3.00000000	0.00000102	0.00000003	0.00000804

