0.06000000	0.97738400	0.48999200	0.00031100	0.00387100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.34527700	0.00000000	0.00000000	0.00000000	0.00010500	0.00001200
0.06000000	1.01229100	0.48986500	0.00011100	0.00388100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.37154100	0.00000000	0.00000000	0.00000000	0.00010600	0.00000400
0.06000000	1.04719800	0.48984500	0.00008800	0.00388300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.37308600	0.00000000	0.00000000	0.00000000	0.00010600	0.00000300
0.06000000	1.08210400	0.48993200	-0.00028800	0.00387500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.34981400	0.00000000	0.00000000	0.00000000	0.00010500	-0.00001100
0.06000000	1.11701100	0.49013000	-0.00048800	0.00385400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.30311700	0.00000000	0.00000000	0.00000000	0.00010400	-0.00001900
0.06000000	1.15191700	0.49043300	-0.00068700	0.00382500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.23566300	0.00000000	0.00000000	0.00000000	0.00010300	-0.00002600
0.06000000	1.18682400	0.49084000	-0.00088400	0.00378500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.15106700	0.00000000	0.00000000	0.00000000	0.00010100	-0.00003400
0.06000000	1.22173000	0.49134500	-0.00107900	0.00373400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.05339300	0.00000000	0.00000000	0.00000000	0.00009900	-0.00004100
0.06000000	1.25663700	0.49194300	-0.00126900	0.00367300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.94683100	0.00000000	0.00000000	0.00000000	0.00009600	-0.00004700
0.06000000	1.29154400	0.49262900	-0.00145700	0.00360000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.83525200	0.00000000	0.00000000	0.00000000	0.00009300	-0.00005400
0.06000000	1.32645000	0.49339400	-0.00164000	0.00355500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.72208300	0.00000000	0.00000000	0.00000000	0.00009000	-0.00006000
0.06000000	1.36135700	0.49423200	-0.00181900	0.00342800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.61009000	0.00000000	0.00000000	0.00000000	0.00008700	-0.00006600
0.06000000	1.39626300	0.49513300	-0.00199300	0.00333100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.50144800	0.00000000	0.00000000	0.00000000	0.00008300	-0.00007100
0.06000000	1.43117000	0.49608900	-0.00216200	0.00322300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.39772700	0.00000000	0.00000000	0.00000000	0.00007900	-0.00007600
0.06000000	1.46607700	0.49708700	-0.00232500	0.00310400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.29996000	0.00000000	0.00000000	0.00000000	0.00007500	-0.00008100
0.06000000	1.50098300	0.49811900	-0.00248200	0.00297700	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.20881000	0.00000000	0.00000000	0.00000000	0.00007100	-0.00008500
0.06000000	1.53589000	0.49917300	-0.00263300	0.00284100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.12458200	0.00000000	0.00000000	0.00000000	0.00006700	-0.00008900
0.06000000	1.57079600	0.50023800	-0.00277700	0.00269300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.04735900	0.00000000	0.00000000	0.00000000	0.00006300	-0.00009300
0.06000000	1.60570300	0.50130100	-0.00291300	0.00254500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.97703200	0.00000000	0.00000000	0.00000000	0.00005900	-0.00009700
0.06000000	1.64060900	0.50235200	-0.00304100	0.00238800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.91341000	0.00000000	0.00000000	0.00000000	0.00005500	-0.00010000
0.06000000	1.67551600	0.50337600	-0.00316100	0.00222500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.85621600	0.00000000	0.00000000	0.00000000	0.00005100	-0.00010300
0.06000000	1.71042300	0.50436800	-0.00327300	0.00205400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.80513900	0.00000000	0.00000000	0.00000000	0.00004600	-0.00010500
0.06000000	1.74532900	0.50531000	-0.00337500	0.00187700	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75986400	0.00000000	0.00000000	0.00000000	0.00004200	-0.00010800
0.06000000	1.78023600	0.50619500	-0.00346900	0.00169600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.72006800	0.00000000	0.00000000	0.00000000	0.00003800	-0.00011000
0.06000000	1.81514200	0.50701200	-0.00355300	0.00150800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.68546000	0.00000000	0.00000000	0.00000000	0.00003300	-0.00011200
0.06000000	1.85004900	0.50775100	-0.00362700	0.00131800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.65576600	0.00000000	0.00000000	0.00000000	0.00002900	-0.00011400
0.06000000	1.88495600	0.50840400	-0.00369200	0.00112300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.63074300	0.00000000	0.00000000	0.00000000	0.00002400	-0.00011500
0.06000000	1.91986200	0.50896300	-0.00374500	0.00092500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61017700	0.00000000	0.00000000	0.00000000	0.00002000	-0.00011600
0.06000000	1.95476900	0.50942300	-0.00379000	0.00072400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.59389300	0.00000000	0.00000000	0.00000000	0.00001600	-0.00011700
0.06000000	1.98967500	0.50977700	-0.00382400	0.00052300	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.58174800	0.00000000	0.00000000	0.00000000	0.00001100	-0.00011800
0.06000000	2.02458200	0.51002100	-0.00384600	0.00031900	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.57363600	0.00000000	0.00000000	0.00000000	0.00000700	-0.00011800
0.06000000	2.05948900	0.51009500	-0.00385200	0.00011500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.57144400	0.00000000	0.00000000	0.00000000	0.00000200	-0.00011800
0.06000000	2.09439500	0.51017000	-0.00385800	0.00009000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.56925200	0.00000000	0.00000000	0.00000000	0.00000200	-0.00011900
0.06000000	2.12930200	0.51044800	-0.00385000	-0.00029600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.57259400	0.00000000	0.00000000	0.00000000	0.00000600	-0.00011800
0.06000000	2.16420800	0.51022600	-0.00382700	-0.00049900	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.58023600	0.00000000	0.00000000	0.00000000	0.00001100	-0.00011800
0.06000000	2.19911500	0.50989100	-0.00379400	-0.00070100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.59189800	0.00000000	0.00000000	0.00000000	0.00001500	-0.00011700
0.06000000	2.23402100	0.50944800	-0.00375200	-0.00090400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60768300	0.00000000	0.00000000	0.00000000	0.00002000	-0.00011600
0.06000000	2.26892800	0.50890200	-0.00369900	-0.00110100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.62772900	0.00000000	0.00000000	0.00000000	0.00002400	-0.00011500
0.06000000	2.30383500	0.50826000	-0.00363500	-0.00129500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.65220800	0.00000000	0.00000000	0.00000000	0.00002800	-0.00011400
0.06000000	2.33874100	0.50752900	-0.00356200	-0.00148800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.68133000	0.00000000	0.00000000	0.00000000	0.00003300	-0.00011200
0.06000000	2.37364800	0.50671700	-0.00347900	-0.00167500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.71533100	0.00000000	0.00000000	0.00000000	0.00003700	-0.00011000
0.06000000	2.40855400	0.50583400	-0.00338600	-0.00185500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75448900	0.00000000	0.00000000	0.00000000	0.00004100	-0.00010800
0.06000000	2.44346100	0.50488900	-0.00328600	-0.00203400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.79908300	0.00000000	0.00000000	0.00000000	0.00004600	-0.00010600
0.06000000	2.47836800	0.50389500	-0.00317400	-0.00221000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.84944100	0.00000000	0.00000000	0.00000000	0.00005000	-0.00010300
0.06000000	2.51327400	0.50286100	-0.00305600	-0.00237000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.90587900	0.00000000	0.00000000	0.00000000	0.00005400	-0.00010000
0.06000000	2.54818100	0.50179900	-0.00292800	-0.00252800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.96870200	0.00000000	0.00000000	0.00000000	0.00005900	-0.00009700
0.06000000	2.58308700	0.50072300	-0.00279300	-0.00267600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.03820800	0.00000000	0.00000000	0.00000000	0.00006300	-0.00009400
0.06000000	2.61799400	0.49964200	-0.00265000	-0.00282400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.11458000	0.00000000	0.00000000	0.00000000	0.00006700	-0.00009000
0.06000000	2.65290000	0.49856900	-0.00250000	-0.00296200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.19795400	0.00000000	0.00000000	0.00000000	0.00007100	-0.00008600
0.06000000	2.68780700	0.49751500	-0.00234300	-0.00309000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.28827200	0.00000000	0.00000000	0.00000000	0.00007500	-0.00008100
0.06000000	2.72271400	0.49649200	-0.00218100	-0.00320900	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.38525500	0.00000000	0.00000000	0.00000000	0.00007900	-0.00007700
