 0.0000000 0.0000000 0.0000000
 0.0000000 0.0000000 0.8147216
 0.6320366 0.5441256 0.0000000
 0.0000000 0.0000000 0.0000000
 0.4613412 -0.5358772 -0.3811495
-0.2956843 -0.2545571 -0.1511272
 0.0000000 0.0000000 0.0000000
-0.4613412 0.5358772 -0.3811495
-0.2956843 -0.2545571 0.1511272
