#Rho        	 Phi                1.1_2.1         1.1_3.1         2.1_3.1         1.2_2.2
1.20000000	0.00000000	0.00000000	0.00000000	0.02809178	0.00000000
1.30000000	0.00000000	0.00000000	0.00000000	0.02822394	0.00000000

1.20000000	3.00000000	0.00230452	0.00280736	0.02818151	0.00892001
1.30000000	3.00000000	0.00224210	0.00276992	0.02831506	0.00903710

1.20000000	6.00000000	0.00465506	0.00560619	0.02844888	0.01789222
1.30000000	6.00000000	0.00453349	0.00553074	0.02858616	0.01813322

