#Theta      	 Phi                1.1_2.1         1.1_3.1         2.1_3.1
3.00000000	0.00000000	0.00000000	0.00000336	0.00000000
6.00000000	0.00000000	0.00000000	0.00000369	0.00000000

3.00000000	3.00000000	0.00000020	0.00000337	0.00000104
6.00000000	3.00000000	0.00000020	0.00000369	0.00000129

